"source id","target id","label"
"Q3444395","Q16290","episode_series"
"Q3444400","Q16290","episode_series"
"Q3444431","Q16290","episode_series"
"Q3444454","Q16290","episode_series"
"Q3444480","Q16290","episode_series"
"Q3487187","Q1077","episode_series"
"Q3487379","Q1077","episode_series"
"Q3487437","Q1077","episode_series"
"Q3487459","Q1077","episode_series"
"Q3487465","Q1077","episode_series"
"Q3496615","Q16290","episode_series"
"Q3497290","Q16290","episode_series"
"Q3499413","Q20922","episode_series"
"Q3507025","Q108774","episode_series"
"Q3507047","Q1077","episode_series"
"Q3507079","Q1077","episode_series"
"Q3507090","Q108774","episode_series"
"Q4540538","Q108774","episode_series"
"Q4656785","Q16290","episode_series"
"Q4659524","Q108774","episode_series"
"Q4860559","Q156329","episode_series"
"Q4880330","Q156329","episode_series"
"Q4917094","Q16290","episode_series"
"Q4926755","Q156329","episode_series"
"Q4936845","Q108774","episode_series"
"Q4936885","Q156329","episode_series"
"Q4942782","Q16290","episode_series"
"Q4949851","Q380519","episode_series"
"Q4966112","Q156329","episode_series"
"Q4973426","Q108774","episode_series"
"Q5003795","Q108774","episode_series"
"Q5036940","Q108774","episode_series"
"Q5124470","Q108774","episode_series"
"Q5139940","Q156329","episode_series"
"Q5177009","Q156329","episode_series"
"Q5178967","Q108774","episode_series"
"Q5221200","Q1077","episode_series"
"Q5231126","Q16290","episode_series"
"Q5247250","Q156329","episode_series"
"Q5283895","Q380519","episode_series"
"Q5307890","Q156329","episode_series"
"Q5312248","Q108774","episode_series"
"Q5418604","Q16290","episode_series"
"Q5428381","Q16290","episode_series"
"Q5428493","Q156329","episode_series"
"Q5432663","Q156329","episode_series"
"Q5433061","Q108774","episode_series"
"Q5447098","Q108774","episode_series"
"Q5454276","Q16290","episode_series"
"Q5457585","Q156329","episode_series"
"Q5518088","Q16290","episode_series"
"Q5681083","Q380519","episode_series"
"Q5692366","Q108774","episode_series"
"Q5743163","Q156329","episode_series"
"Q5768440","Q108774","episode_series"
"Q5896757","Q108774","episode_series"
"Q6011950","Q108774","episode_series"
"Q6046260","Q16290","episode_series"
"Q6270441","Q16290","episode_series"
"Q6273110","Q20922","episode_series"
"Q6296296","Q16290","episode_series"
"Q6495479","Q156329","episode_series"
"Q6545463","Q156329","episode_series"
"Q6553367","Q156329","episode_series"
"Q6655128","Q156329","episode_series"
"Q6940423","Q156329","episode_series"
"Q7033484","Q16290","episode_series"
"Q7091827","Q20922","episode_series"
"Q7111082","Q108774","episode_series"
"Q7180525","Q16290","episode_series"
"Q7203395","Q108774","episode_series"
"Q7239746","Q16290","episode_series"
"Q7248535","Q108774","episode_series"
"Q7249457","Q156329","episode_series"
"Q7301329","Q16290","episode_series"
"Q7311060","Q16290","episode_series"
"Q7317572","Q16290","episode_series"
"Q7336981","Q108774","episode_series"
"Q7443179","Q16290","episode_series"
"Q7490690","Q156329","episode_series"
"Q7490705","Q108774","episode_series"
"Q7620128","Q380519","episode_series"
"Q7633644","Q16290","episode_series"
"Q7647180","Q156329","episode_series"
"Q7688450","Q156329","episode_series"
"Q7691829","Q108774","episode_series"
"Q7712702","Q108774","episode_series"
"Q7722230","Q16290","episode_series"
"Q7729055","Q108774","episode_series"
"Q7731917","Q108774","episode_series"
"Q7732922","Q20922","episode_series"
"Q7733795","Q156329","episode_series"
"Q7736403","Q156329","episode_series"
"Q7739036","Q156329","episode_series"
"Q7741973","Q20922","episode_series"
"Q7744356","Q156329","episode_series"
"Q7748494","Q20922","episode_series"
"Q7748511","Q16290","episode_series"
"Q7749553","Q20922","episode_series"
"Q7749576","Q108774","episode_series"
"Q7750266","Q108774","episode_series"
"Q7759084","Q108774","episode_series"
"Q7765426","Q108774","episode_series"
"Q7773066","Q156329","episode_series"
"Q7776238","Q16290","episode_series"
"Q7807780","Q16290","episode_series"
"Q7834056","Q16290","episode_series"
"Q7847507","Q16290","episode_series"
"Q7884883","Q16290","episode_series"
"Q7941907","Q108774","episode_series"
"Q7991486","Q108774","episode_series"
"Q7992626","Q108774","episode_series"
"Q7993981","Q108774","episode_series"
"Q7997343","Q108774","episode_series"
"Q7997416","Q16290","episode_series"
"Q8037123","Q156329","episode_series"
"Q8038644","Q108774","episode_series"
"Q8050895","Q156329","episode_series"
"Q8057703","Q108774","episode_series"
"Q8069524","Q380519","episode_series"
"Q12036362","Q108774","episode_series"
"Q12041492","Q108774","episode_series"
"Q12059643","Q108774","episode_series"
"Q13479268","Q3730032","episode_series"
"Q14643756","Q156329","episode_series"
"Q16744016","Q380519","episode_series"
"Q16744084","Q108774","episode_series"
"Q16744120","Q16290","episode_series"
"Q16744156","Q108774","episode_series"
"Q16744188","Q108774","episode_series"
"Q20912","Q1077","episode_series"
"Q428500","Q16290","episode_series"
"Q511593","Q16290","episode_series"
"Q644743","Q380519","episode_series"
"Q652999","Q16290","episode_series"
"Q661255","Q156329","episode_series"
"Q762939","Q380519","episode_series"
"Q866375","Q380519","episode_series"
"Q974108","Q1077","episode_series"
"Q1141170","Q16290","episode_series"
"Q1187077","Q1077","episode_series"
"Q1935547","Q380519","episode_series"
"Q1973469","Q380519","episode_series"
"Q1974429","Q380519","episode_series"
"Q1994530","Q380519","episode_series"
"Q2121683","Q156329","episode_series"
"Q2134825","Q380519","episode_series"
"Q2158401","Q108774","episode_series"
"Q2360335","Q380519","episode_series"
"Q2364567","Q380519","episode_series"
"Q2524188","Q380519","episode_series"
"Q2620129","Q380519","episode_series"
"Q2629417","Q380519","episode_series"
"Q2664096","Q1077","episode_series"
"Q2704591","Q380519","episode_series"
"Q2785404","Q380519","episode_series"
"Q2811418","Q380519","episode_series"
"Q2843483","Q380519","episode_series"
"Q2890937","Q108774","episode_series"
"Q2891237","Q108774","episode_series"
"Q2936269","Q380519","episode_series"
"Q3018316","Q380519","episode_series"
"Q3107459","Q1077","episode_series"
"Q3177733","Q380519","episode_series"
"Q3205380","Q380519","episode_series"
"Q3231770","Q16290","episode_series"
"Q3231778","Q16290","episode_series"
"Q3231803","Q16290","episode_series"
"Q3232629","Q16290","episode_series"
"Q3272694","Q16290","episode_series"
"Q3435679","Q16290","episode_series"
"Q3435829","Q16290","episode_series"
"Q3436313","Q16290","episode_series"
"Q3441800","Q16290","episode_series"
"Q3441829","Q16290","episode_series"
"Q3444444","Q16290","episode_series"
"Q3487183","Q1077","episode_series"
"Q3487393","Q1077","episode_series"
"Q3487403","Q1077","episode_series"
"Q3487442","Q1077","episode_series"
"Q3487448","Q1077","episode_series"
"Q3487454","Q1077","episode_series"
"Q3487477","Q1077","episode_series"
"Q3487489","Q1077","episode_series"
"Q3488424","Q1077","episode_series"
"Q3488463","Q1077","episode_series"
"Q3488489","Q1077","episode_series"
"Q3488828","Q1077","episode_series"
"Q3494387","Q380519","episode_series"
"Q3496852","Q16290","episode_series"
"Q3506742","Q1077","episode_series"
"Q3511648","Q156329","episode_series"
"Q3544187","Q380519","episode_series"
"Q4486161","Q156329","episode_series"
"Q4658162","Q16290","episode_series"
"Q4672505","Q108774","episode_series"
"Q4709451","Q20922","episode_series"
"Q4792566","Q108774","episode_series"
"Q4825905","Q156329","episode_series"
"Q4884981","Q20922","episode_series"
"Q4900128","Q20922","episode_series"
"Q5021681","Q108774","episode_series"
"Q5071858","Q461787","episode_series"
"Q5099345","Q108774","episode_series"
"Q5114390","Q108774","episode_series"
"Q5136591","Q16290","episode_series"
"Q5142258","Q156329","episode_series"
"Q5158470","Q156329","episode_series"
"Q5178161","Q156329","episode_series"
"Q5186601","Q156329","episode_series"
"Q5221208","Q1077","episode_series"
"Q5223237","Q156329","episode_series"
"Q5256188","Q156329","episode_series"
"Q5267117","Q16290","episode_series"
"Q5281321","Q16290","episode_series"
"Q5282602","Q156329","episode_series"
"Q5287295","Q108774","episode_series"
"Q5305772","Q108774","episode_series"
"Q5384474","Q108774","episode_series"
"Q5422355","Q108774","episode_series"
"Q5422369","Q156329","episode_series"
"Q5422700","Q156329","episode_series"
"Q5423474","Q380519","episode_series"
"Q5436666","Q108774","episode_series"
"Q5467020","Q108774","episode_series"
"Q5467149","Q108774","episode_series"
"Q5467482","Q16290","episode_series"
"Q5477914","Q16290","episode_series"
"Q5504409","Q156329","episode_series"
"Q5510689","Q16290","episode_series"
"Q5582927","Q156329","episode_series"
"Q5598039","Q156329","episode_series"
"Q5655423","Q108774","episode_series"
"Q5890492","Q156329","episode_series"
"Q5899622","Q156329","episode_series"
"Q5944738","Q156329","episode_series"
"Q5988287","Q16290","episode_series"
"Q5990802","Q108774","episode_series"
"Q6010920","Q16290","episode_series"
"Q6025158","Q108774","episode_series"
"Q6033783","Q16290","episode_series"
"Q6036887","Q108774","episode_series"
"Q6059765","Q108774","episode_series"
"Q6539456","Q16290","episode_series"
"Q6544922","Q156329","episode_series"
"Q6544989","Q108774","episode_series"
"Q6659370","Q156329","episode_series"
"Q6675418","Q108774","episode_series"
"Q6748463","Q156329","episode_series"
"Q7033193","Q156329","episode_series"
"Q7033819","Q156329","episode_series"
"Q7049114","Q156329","episode_series"
"Q7062763","Q156329","episode_series"
"Q7091790","Q108774","episode_series"
"Q7092819","Q108774","episode_series"
"Q7135031","Q16290","episode_series"
"Q7142921","Q108774","episode_series"
"Q7144754","Q156329","episode_series"
"Q7165351","Q108774","episode_series"
"Q7247600","Q108774","episode_series"
"Q7250266","Q156329","episode_series"
"Q7250287","Q108774","episode_series"
"Q7291955","Q156329","episode_series"
"Q7294386","Q108774","episode_series"
"Q7300960","Q156329","episode_series"
"Q7305751","Q16290","episode_series"
"Q7315703","Q156329","episode_series"
"Q7316518","Q108774","episode_series"
"Q7379022","Q108774","episode_series"
"Q7379029","Q108774","episode_series"
"Q7431504","Q16290","episode_series"
"Q7462541","Q108774","episode_series"
"Q7621339","Q108774","episode_series"
"Q7673930","Q108774","episode_series"
"Q7684563","Q16290","episode_series"
"Q7713246","Q108774","episode_series"
"Q7714891","Q380519","episode_series"
"Q7716357","Q108774","episode_series"
"Q7722096","Q108774","episode_series"
"Q7723031","Q156329","episode_series"
"Q7729572","Q16290","episode_series"
"Q7730545","Q108774","episode_series"
"Q7732182","Q16290","episode_series"
"Q7732278","Q16290","episode_series"
"Q7740379","Q16290","episode_series"
"Q7743099","Q108774","episode_series"
"Q7753998","Q16290","episode_series"
"Q7756243","Q108774","episode_series"
"Q7756695","Q16290","episode_series"
"Q7757988","Q20922","episode_series"
"Q7759503","Q156329","episode_series"
"Q7759792","Q108774","episode_series"
"Q7762826","Q108774","episode_series"
"Q7764119","Q108774","episode_series"
"Q7766854","Q108774","episode_series"
"Q7767549","Q20922","episode_series"
"Q7769334","Q20922","episode_series"
"Q7773920","Q108774","episode_series"
"Q7784320","Q16290","episode_series"
"Q7785215","Q156329","episode_series"
"Q7798467","Q108774","episode_series"
"Q7804770","Q16290","episode_series"
"Q7805539","Q156329","episode_series"
"Q7836540","Q108774","episode_series"
"Q7887305","Q380519","episode_series"
"Q7893741","Q156329","episode_series"
"Q7933105","Q16290","episode_series"
"Q7969397","Q156329","episode_series"
"Q7969525","Q156329","episode_series"
"Q8034838","Q156329","episode_series"
"Q10857017","Q156329","episode_series"
"Q11729803","Q20922","episode_series"
"Q11774134","Q20922","episode_series"
"Q12036402","Q108774","episode_series"
"Q16744043","Q156329","episode_series"
"Q16744066","Q156329","episode_series"
